user,event,date,interested,timestamp
1625052108,3969985283,2012-07-14 21:56:16.876000+00:00,1,1342302976
1625052108,4205511631,2012-07-14 21:56:16.876000+00:00,0,1342302976
1625052108,4189303160,2012-07-14 21:56:16.876000+00:00,0,1342302976
1386214900,2408267303,2012-07-15 00:28:14.464000+00:00,0,1342312094
1386214900,1287096175,2012-07-15 00:28:14.464000+00:00,0,1342312094
1386214900,2056583312,2012-07-15 00:28:14.464000+00:00,0,1342312094
1386214900,2724377242,2012-07-15 00:28:14.464000+00:00,1,1342312094
1386214900,697674217,2012-07-15 00:28:14.464000+00:00,0,1342312094
1386214900,1975759984,2012-07-15 00:28:14.464000+00:00,0,1342312094
2936324533,1936501934,2012-07-15 14:34:21.956000+00:00,0,1342362861
2936324533,4246266185,2012-07-15 14:34:21.956000+00:00,0,1342362861
2936324533,1141674672,2012-07-15 14:34:21.956000+00:00,0,1342362861
2936324533,2144022943,2012-07-15 14:34:21.956000+00:00,0,1342362861
2936324533,1177495191,2012-07-15 14:34:21.956000+00:00,0,1342362861
2936324533,323858975,2012-07-15 14:34:21.956000+00:00,1,1342362861
2936324533,2952934281,2012-07-15 14:34:27.993000+00:00,1,1342362867
2216123501,557557012,2012-07-15 20:54:02.726000+00:00,0,1342385642
2216123501,3618085464,2012-07-15 20:54:02.726000+00:00,1,1342385642
2216123501,3931516549,2012-07-15 20:54:02.726000+00:00,0,1342385642
2216123501,1314055847,2012-07-15 20:54:02.726000+00:00,0,1342385642
2216123501,2489574463,2012-07-15 20:55:07.992000+00:00,1,1342385707
2216123501,1910339245,2012-07-15 20:55:50.651000+00:00,1,1342385750
4073053389,4102873083,2012-07-17 02:14:37.670000+00:00,1,1342491277
4073053389,2470509282,2012-07-17 02:14:37.670000+00:00,0,1342491277
4073053389,2882404450,2012-07-17 02:14:37.670000+00:00,0,1342491277
4073053389,2437776732,2012-07-17 02:14:37.670000+00:00,0,1342491277
4073053389,21987917,2012-07-17 02:14:37.670000+00:00,0,1342491277
2940917694,1969283585,2012-07-17 02:14:39.180000+00:00,0,1342491279
2940917694,2921914002,2012-07-17 02:14:39.180000+00:00,0,1342491279
2940917694,3398983898,2012-07-17 02:14:39.180000+00:00,0,1342491279
2940917694,3485089810,2012-07-17 02:14:39.180000+00:00,1,1342491279
2940917694,2559530421,2012-07-17 02:14:39.180000+00:00,0,1342491279
2940917694,3557171468,2012-07-17 02:14:39.180000+00:00,0,1342491279
1171363794,1707209495,2012-07-18 14:43:26.005000+00:00,0,1342622606
1171363794,3008955247,2012-07-18 14:43:29.585000+00:00,0,1342622609
1171363794,353103380,2012-07-18 14:43:32.630000+00:00,0,1342622612
1171363794,2175304941,2012-07-18 14:43:33.665000+00:00,0,1342622613
1171363794,2682163246,2012-07-18 14:43:34.676000+00:00,0,1342622614
1171363794,1891078660,2012-07-18 14:43:37.219000+00:00,0,1342622617
1171363794,2477003283,2012-07-18 14:43:49.352000+00:00,0,1342622629
1171363794,1249514094,2012-07-18 14:43:50.389000+00:00,0,1342622630
1171363794,2364668554,2012-07-18 14:43:51.458000+00:00,0,1342622631
1171363794,3801216482,2012-07-18 14:43:52.455000+00:00,0,1342622632
1171363794,321596465,2012-07-18 14:45:08.837000+00:00,0,1342622708
1171363794,3694263991,2012-07-18 14:45:11.884000+00:00,0,1342622711
1171363794,4065046396,2012-07-18 14:45:22.430000+00:00,0,1342622722
1171363794,1825901552,2012-07-18 14:45:22.430000+00:00,0,1342622722
1171363794,3281475758,2012-07-18 14:45:22.430000+00:00,1,1342622722
1171363794,3863788160,2012-07-18 14:45:22.430000+00:00,0,1342622722
1171363794,881740666,2012-07-18 14:45:22.430000+00:00,0,1342622722
1171363794,566408952,2012-07-18 14:45:22.430000+00:00,0,1342622722
1171363794,1521864785,2012-07-18 14:45:25.482000+00:00,1,1342622725
1171363794,1877260733,2012-07-18 14:45:31.587000+00:00,0,1342622731
1171363794,1247486859,2012-07-18 14:45:34.644000+00:00,0,1342622734
1171363794,2042030195,2012-07-18 14:45:38.677000+00:00,0,1342622738
1171363794,576515609,2012-07-18 14:45:41.708000+00:00,0,1342622741
1171363794,1184041113,2012-07-18 14:46:10.891000+00:00,0,1342622770
1171363794,3089507532,2012-07-18 14:46:14.949000+00:00,0,1342622774
2895220130,1969831807,2012-07-18 15:56:42.719000+00:00,0,1342627002
2895220130,4240521992,2012-07-18 15:56:42.719000+00:00,1,1342627002
2895220130,8259670,2012-07-18 15:56:42.719000+00:00,0,1342627002
2895220130,1637877812,2012-07-18 15:56:42.719000+00:00,0,1342627002
2895220130,2056583312,2012-07-18 15:56:42.719000+00:00,0,1342627002
2895220130,518779164,2012-07-18 15:56:42.719000+00:00,0,1342627002
2895220130,2814227130,2012-07-18 15:57:27.399000+00:00,0,1342627047
2895220130,2298546491,2012-07-18 15:57:34.973000+00:00,0,1342627054
2895220130,1770573047,2012-07-18 15:57:40.502000+00:00,0,1342627060
2895220130,1351516910,2012-07-18 15:58:20.666000+00:00,0,1342627100
2895220130,850932284,2012-07-18 15:58:30.781000+00:00,0,1342627110
2895220130,1759909456,2012-07-18 15:58:51.399000+00:00,0,1342627131
3835637004,441814527,2012-07-18 23:36:55.257000+00:00,0,1342654615
3835637004,2656631876,2012-07-18 23:36:55.257000+00:00,1,1342654615
3835637004,2581126621,2012-07-18 23:36:55.257000+00:00,0,1342654615
3835637004,864377288,2012-07-18 23:36:55.257000+00:00,0,1342654615
3835637004,4037816474,2012-07-18 23:36:55.257000+00:00,0,1342654615
3835637004,414015310,2012-07-18 23:36:55.257000+00:00,0,1342654615
3835637004,1501858181,2012-07-18 23:37:03.316000+00:00,1,1342654623
1267593079,2056583312,2012-07-19 00:33:39.650000+00:00,0,1342658019
1267593079,3008741424,2012-07-19 00:33:39.650000+00:00,0,1342658019
1267593079,1633413676,2012-07-19 00:33:39.650000+00:00,0,1342658019
1267593079,513780850,2012-07-19 00:33:39.650000+00:00,0,1342658019
1267593079,2814227130,2012-07-19 00:33:39.650000+00:00,0,1342658019
1267593079,2804749662,2012-07-19 00:33:39.650000+00:00,1,1342658019
567820539,2814227130,2012-07-19 13:12:15.104000+00:00,0,1342703535
567820539,2485000087,2012-07-19 13:12:15.104000+00:00,1,1342703535
567820539,3036332464,2012-07-19 13:12:15.104000+00:00,0,1342703535
567820539,495818697,2012-07-19 13:12:15.104000+00:00,0,1342703535
567820539,1522201351,2012-07-19 13:12:15.104000+00:00,0,1342703535
567820539,2056583312,2012-07-19 13:12:15.104000+00:00,0,1342703535
843843832,1178225908,2012-07-19 21:13:29.042000+00:00,0,1342732409
843843832,1761619035,2012-07-19 21:13:29.042000+00:00,1,1342732409
843843832,3201109640,2012-07-19 21:13:29.042000+00:00,0,1342732409
843843832,920946233,2012-07-19 21:13:29.042000+00:00,0,1342732409
843843832,559532655,2012-07-19 21:13:29.042000+00:00,0,1342732409
843843832,1139116596,2012-07-19 21:13:29.042000+00:00,0,1342732409
1980915793,3612422835,2012-07-20 01:42:40.680000+00:00,0,1342748560
1980915793,2623673695,2012-07-20 01:42:40.680000+00:00,0,1342748560
1980915793,1836123763,2012-07-20 01:42:40.680000+00:00,0,1342748560
1980915793,1934334194,2012-07-20 01:42:40.680000+00:00,0,1342748560
1980915793,1276787318,2012-07-20 01:42:40.680000+00:00,1,1342748560
1980915793,4233637659,2012-07-20 01:42:40.680000+00:00,0,1342748560
1725995841,585474888,2012-07-20 02:00:09.684000+00:00,0,1342749609
1725995841,909515681,2012-07-20 02:00:09.684000+00:00,0,1342749609
1725995841,510790020,2012-07-20 02:00:09.684000+00:00,0,1342749609
1725995841,311120320,2012-07-20 02:00:09.684000+00:00,1,1342749609
1725995841,2138641915,2012-07-20 02:00:09.684000+00:00,0,1342749609
1725995841,3826870896,2012-07-20 02:00:09.684000+00:00,0,1342749609
1725995841,2979795424,2012-07-20 02:01:08.705000+00:00,1,1342749668
1725995841,1056047835,2012-07-20 02:01:12.215000+00:00,1,1342749672
4185425091,824593257,2012-07-20 19:53:27.707000+00:00,1,1342814007
4185425091,3089507532,2012-07-20 19:53:27.707000+00:00,0,1342814007
4185425091,2814227130,2012-07-20 19:53:27.707000+00:00,0,1342814007
4185425091,3036332464,2012-07-20 19:53:27.707000+00:00,0,1342814007
4185425091,1914806770,2012-07-20 19:53:27.707000+00:00,0,1342814007
4185425091,3169321620,2012-07-20 19:53:27.707000+00:00,0,1342814007
2024711643,1914806770,2012-07-21 03:09:45.448000+00:00,1,1342840185
2024711643,1614411396,2012-07-21 03:09:45.448000+00:00,0,1342840185
2024711643,1184041113,2012-07-21 03:09:45.448000+00:00,0,1342840185
2024711643,3516991107,2012-07-21 03:09:45.448000+00:00,0,1342840185
2024711643,4198664351,2012-07-21 03:09:45.448000+00:00,0,1342840185
2160639516,772336533,2012-07-21 13:36:01.730000+00:00,0,1342877761
2160639516,253143325,2012-07-21 13:36:01.730000+00:00,0,1342877761
2160639516,1184041113,2012-07-21 13:36:01.730000+00:00,0,1342877761
2160639516,3096753688,2012-07-21 13:36:01.730000+00:00,0,1342877761
2160639516,4188088089,2012-07-21 13:36:01.730000+00:00,0,1342877761
2160639516,3896920659,2012-07-21 13:36:01.730000+00:00,1,1342877761
1328287907,2011880656,2012-07-22 00:32:38.160000+00:00,1,1342917158
1328287907,3564614293,2012-07-22 00:32:38.160000+00:00,0,1342917158
1328287907,1237176319,2012-07-22 00:32:38.160000+00:00,0,1342917158
1328287907,4068915702,2012-07-22 00:32:38.160000+00:00,0,1342917158
1328287907,2036685813,2012-07-22 00:32:38.160000+00:00,0,1342917158
1328287907,4124856476,2012-07-22 00:32:38.160000+00:00,0,1342917158
1328287907,2662063526,2012-07-22 00:42:28.853000+00:00,1,1342917748
1551848670,3701320707,2012-07-22 03:47:39.837000+00:00,0,1342928859
1551848670,2315711455,2012-07-22 03:47:39.837000+00:00,0,1342928859
1551848670,768818169,2012-07-22 03:47:39.837000+00:00,0,1342928859
1551848670,3359668121,2012-07-22 03:47:39.837000+00:00,1,1342928859
1551848670,1565147984,2012-07-22 03:47:39.837000+00:00,0,1342928859
1551848670,63677962,2012-07-22 03:47:39.837000+00:00,0,1342928859
2259554717,1142967652,2012-07-22 23:37:54.821000+00:00,0,1343000274
2259554717,1887678907,2012-07-22 23:37:54.821000+00:00,1,1343000274
2259554717,2479922984,2012-07-22 23:37:54.821000+00:00,0,1343000274
2259554717,1278050580,2012-07-22 23:37:54.821000+00:00,0,1343000274
2259554717,2090625059,2012-07-22 23:37:54.821000+00:00,0,1343000274
2259554717,1648681304,2012-07-22 23:37:54.821000+00:00,0,1343000274
3780551356,1723264491,2012-07-23 00:32:44.802000+00:00,1,1343003564
3780551356,1589820024,2012-07-23 00:32:44.802000+00:00,0,1343003564
3780551356,4277141562,2012-07-23 00:32:44.802000+00:00,0,1343003564
3780551356,3342919298,2012-07-23 00:32:44.802000+00:00,0,1343003564
3780551356,956986600,2012-07-23 00:32:44.802000+00:00,0,1343003564
3780551356,3788661864,2012-07-23 00:32:44.802000+00:00,0,1343003564
3780551356,312946086,2012-07-23 00:33:02.391000+00:00,1,1343003582
2895220130,1142967652,2012-07-23 16:20:37.773000+00:00,0,1343060437
2895220130,2479922984,2012-07-23 16:20:37.773000+00:00,0,1343060437
2895220130,1880608957,2012-07-23 16:20:37.773000+00:00,1,1343060437
2895220130,3516991107,2012-07-23 16:20:37.773000+00:00,0,1343060437
2895220130,1700640720,2012-07-23 16:20:37.773000+00:00,0,1343060437
2895220130,1589820024,2012-07-23 16:20:37.773000+00:00,0,1343060437
2895220130,733783189,2012-07-23 17:50:37.184000+00:00,0,1343065837
2895220130,3802316845,2012-07-23 17:50:38.710000+00:00,0,1343065838
2895220130,3373247335,2012-07-23 17:51:27.463000+00:00,0,1343065887
2895220130,3865518711,2012-07-23 17:51:28.986000+00:00,0,1343065888
2895220130,1887678907,2012-07-23 17:51:30.009000+00:00,0,1343065890
2895220130,1205989226,2012-07-23 17:51:33.569000+00:00,0,1343065893
2895220130,708953850,2012-07-23 17:51:35.087000+00:00,0,1343065895
2895220130,1849180954,2012-07-23 17:51:37.122000+00:00,0,1343065897
2895220130,315239924,2012-07-23 17:51:39.148000+00:00,0,1343065899
2895220130,3145096544,2012-07-23 17:51:42.678000+00:00,1,1343065902
2895220130,1090410712,2012-07-23 17:51:48.715000+00:00,0,1343065908
2895220130,2772459450,2012-07-23 17:51:49.230000+00:00,0,1343065909
2895220130,3896920659,2012-07-23 17:51:50.752000+00:00,0,1343065910
2895220130,2090625059,2012-07-23 17:51:52.791000+00:00,0,1343065912
2895220130,2225744416,2012-07-23 17:51:53.810000+00:00,0,1343065913
2895220130,4198664351,2012-07-23 17:51:54.327000+00:00,0,1343065914
2895220130,2361460823,2012-07-23 17:51:56.353000+00:00,0,1343065916
2895220130,2425412274,2012-07-23 17:51:57.385000+00:00,0,1343065917
3835637004,857528595,2012-07-24 01:36:56.724000+00:00,0,1343093816
3835637004,168005957,2012-07-24 01:36:56.724000+00:00,1,1343093816
3835637004,2134184008,2012-07-24 01:36:56.724000+00:00,0,1343093816
3835637004,3382162822,2012-07-24 01:36:56.724000+00:00,0,1343093816
3835637004,1959602368,2012-07-24 01:36:56.724000+00:00,0,1343093816
3835637004,1832043495,2012-07-24 01:36:56.724000+00:00,0,1343093816
3835637004,1329447487,2012-07-24 01:37:21.669000+00:00,1,1343093841
217443195,311120320,2012-07-24 11:19:17.350000+00:00,1,1343128757
217443195,3191231184,2012-07-24 11:19:17.350000+00:00,0,1343128757
217443195,1056047835,2012-07-24 11:19:17.350000+00:00,0,1343128757
217443195,804262283,2012-07-24 11:19:17.350000+00:00,0,1343128757
217443195,2988591450,2012-07-24 11:19:17.350000+00:00,0,1343128757
217443195,2979795424,2012-07-24 11:19:17.350000+00:00,0,1343128757
326930040,3078913176,2012-07-24 17:31:13.030000+00:00,0,1343151073
326930040,1491971457,2012-07-24 17:31:13.030000+00:00,0,1343151073
326930040,947356866,2012-07-24 17:31:13.030000+00:00,0,1343151073
326930040,33704537,2012-07-24 17:31:13.030000+00:00,0,1343151073
326930040,973619334,2012-07-24 17:31:13.030000+00:00,1,1343151073
326930040,2794778207,2012-07-24 17:31:13.030000+00:00,0,1343151073
174994783,3036332464,2012-07-24 18:45:12.013000+00:00,0,1343155512
174994783,2188393190,2012-07-24 18:45:12.013000+00:00,1,1343155512
174994783,3575536012,2012-07-24 18:45:12.013000+00:00,0,1343155512
174994783,1047407539,2012-07-24 18:45:12.013000+00:00,0,1343155512
174994783,2490299454,2012-07-24 18:45:12.013000+00:00,0,1343155512
174994783,2328312478,2012-07-24 18:45:12.013000+00:00,0,1343155512
2903662804,1999674603,2012-07-24 20:27:32.208000+00:00,0,1343161652
